"iso3","country","pollutant_name","duration","aqs_numeric","aqs_slices"
"VEN","Venezuela (Bolivarian Republic of)","CO","15m",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","CO","1h",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","CO","24h",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","CO","8h",10000,"≤10,000"
"VEN","Venezuela (Bolivarian Republic of)","NO2","1h",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","NO2","24h",100,">50 to 120"
"VEN","Venezuela (Bolivarian Republic of)","NO2","yr",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","O3","8h",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","PM10","24h",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","PM10","yr",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","PM25","24h",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","PM25","yr",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","SO2","10m",NA,"Data not available"
"VEN","Venezuela (Bolivarian Republic of)","SO2","24h",80,">50 to 125"
"VNM","Viet Nam","CO","15m",NA,"Data not available"
"VNM","Viet Nam","CO","1h",30000,"≤35,000"
"VNM","Viet Nam","CO","24h",NA,"Data not available"
"VNM","Viet Nam","CO","8h",10000,"≤10,000"
"VNM","Viet Nam","NO2","1h",200,"≤200"
"VNM","Viet Nam","NO2","24h",100,">50 to 120"
"VNM","Viet Nam","NO2","yr",40,">30 to 40"
"VNM","Viet Nam","O3","8h",120,">100 to 120"
"VNM","Viet Nam","PM10","24h",100,">75 to 100"
"VNM","Viet Nam","PM10","yr",50,">30 to 50"
"VNM","Viet Nam","PM25","24h",50,">37.5 to 50"
"VNM","Viet Nam","PM25","yr",25,">15 to 25"
"VNM","Viet Nam","SO2","10m",NA,"Data not available"
"VNM","Viet Nam","SO2","24h",125,">50 to 125"
"WLF","Wallis and Futuna","CO","15m",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","CO","1h",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","CO","24h",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","CO","8h",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","NO2","1h",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","NO2","24h",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","NO2","yr",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","O3","8h",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","PM10","24h",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","PM10","yr",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","PM25","24h",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","PM25","yr",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","SO2","10m",NA,"Non-existent AQS"
"WLF","Wallis and Futuna","SO2","24h",NA,"Non-existent AQS"
"ESH","Western Sahara","CO","15m",NA,"Data not available"
"ESH","Western Sahara","CO","1h",NA,"Data not available"
"ESH","Western Sahara","CO","24h",NA,"Data not available"
"ESH","Western Sahara","CO","8h",NA,"Data not available"
"ESH","Western Sahara","NO2","1h",NA,"Data not available"
"ESH","Western Sahara","NO2","24h",NA,"Data not available"
"ESH","Western Sahara","NO2","yr",NA,"Data not available"
"ESH","Western Sahara","O3","8h",NA,"Data not available"
"ESH","Western Sahara","PM10","24h",NA,"Data not available"
"ESH","Western Sahara","PM10","yr",NA,"Data not available"
"ESH","Western Sahara","PM25","24h",NA,"Data not available"
"ESH","Western Sahara","PM25","yr",NA,"Data not available"
"ESH","Western Sahara","SO2","10m",NA,"Data not available"
"ESH","Western Sahara","SO2","24h",NA,"Data not available"
"YEM","Yemen","CO","15m",NA,"Non-existent AQS"
"YEM","Yemen","CO","1h",NA,"Non-existent AQS"
"YEM","Yemen","CO","24h",NA,"Non-existent AQS"
"YEM","Yemen","CO","8h",NA,"Non-existent AQS"
"YEM","Yemen","NO2","1h",NA,"Non-existent AQS"
"YEM","Yemen","NO2","24h",NA,"Non-existent AQS"
"YEM","Yemen","NO2","yr",NA,"Non-existent AQS"
"YEM","Yemen","O3","8h",NA,"Non-existent AQS"
"YEM","Yemen","PM10","24h",NA,"Non-existent AQS"
"YEM","Yemen","PM10","yr",NA,"Non-existent AQS"
"YEM","Yemen","PM25","24h",NA,"Non-existent AQS"
"YEM","Yemen","PM25","yr",NA,"Non-existent AQS"
"YEM","Yemen","SO2","10m",NA,"Non-existent AQS"
"YEM","Yemen","SO2","24h",NA,"Non-existent AQS"
"ZMB","Zambia","CO","15m",100000,"≤100,000"
"ZMB","Zambia","CO","1h",30000,"≤35,000"
"ZMB","Zambia","CO","24h",NA,"Data not available"
"ZMB","Zambia","CO","8h",10000,"≤10,000"
"ZMB","Zambia","NO2","1h",400,">200"
"ZMB","Zambia","NO2","24h",150,">120"
"ZMB","Zambia","NO2","yr",NA,"Data not available"
"ZMB","Zambia","O3","8h",120,">100 to 120"
"ZMB","Zambia","PM10","24h",70,">50 to 75"
"ZMB","Zambia","PM10","yr",NA,"Data not available"
"ZMB","Zambia","PM25","24h",NA,"Data not available"
"ZMB","Zambia","PM25","yr",15,">10 to 15"
"ZMB","Zambia","SO2","10m",500,"≤500"
"ZMB","Zambia","SO2","24h",125,">50 to 125"
"ZWE","Zimbabwe","CO","15m",NA,"Data not available"
"ZWE","Zimbabwe","CO","1h",NA,"Data not available"
"ZWE","Zimbabwe","CO","24h",NA,"Data not available"
"ZWE","Zimbabwe","CO","8h",NA,"Data not available"
"ZWE","Zimbabwe","NO2","1h",NA,"Data not available"
"ZWE","Zimbabwe","NO2","24h",NA,"Data not available"
"ZWE","Zimbabwe","NO2","yr",NA,"Data not available"
"ZWE","Zimbabwe","O3","8h",NA,"Data not available"
"ZWE","Zimbabwe","PM10","24h",NA,"Data not available"
"ZWE","Zimbabwe","PM10","yr",NA,"Data not available"
"ZWE","Zimbabwe","PM25","24h",NA,"Data not available"
"ZWE","Zimbabwe","PM25","yr",NA,"Data not available"
"ZWE","Zimbabwe","SO2","10m",NA,"Data not available"
"ZWE","Zimbabwe","SO2","24h",NA,"Data not available"
"PSE","occupied Palestinian territory, including east Jerusalem","CO","15m",NA,"Data not available"
"PSE","occupied Palestinian territory, including east Jerusalem","CO","1h",26000,"≤35,000"
"PSE","occupied Palestinian territory, including east Jerusalem","CO","24h",NA,"Data not available"
"PSE","occupied Palestinian territory, including east Jerusalem","CO","8h",9000,"≤10,000"
"PSE","occupied Palestinian territory, including east Jerusalem","NO2","1h",210,">200"
"PSE","occupied Palestinian territory, including east Jerusalem","NO2","24h",80,">50 to 120"
"PSE","occupied Palestinian territory, including east Jerusalem","NO2","yr",50,">40"
"PSE","occupied Palestinian territory, including east Jerusalem","O3","8h",80,"≤100"
"PSE","occupied Palestinian territory, including east Jerusalem","PM10","24h",120,">100 to 150"
"PSE","occupied Palestinian territory, including east Jerusalem","PM10","yr",70,">50 to 70"
"PSE","occupied Palestinian territory, including east Jerusalem","PM25","24h",NA,"Data not available"
"PSE","occupied Palestinian territory, including east Jerusalem","PM25","yr",NA,"Data not available"
"PSE","occupied Palestinian territory, including east Jerusalem","SO2","10m",NA,"Data not available"
"PSE","occupied Palestinian territory, including east Jerusalem","SO2","24h",140,">125"
"ALA","Åland Islands","CO","15m",NA,"Data not available"
"ALA","Åland Islands","CO","1h",NA,"Data not available"
"ALA","Åland Islands","CO","24h",NA,"Data not available"
"ALA","Åland Islands","CO","8h",NA,"Data not available"
"ALA","Åland Islands","NO2","1h",NA,"Data not available"
"ALA","Åland Islands","NO2","24h",NA,"Data not available"
"ALA","Åland Islands","NO2","yr",NA,"Data not available"
"ALA","Åland Islands","O3","8h",NA,"Data not available"
"ALA","Åland Islands","PM10","24h",NA,"Data not available"
"ALA","Åland Islands","PM10","yr",NA,"Data not available"
"ALA","Åland Islands","PM25","24h",NA,"Data not available"
"ALA","Åland Islands","PM25","yr",NA,"Data not available"
"ALA","Åland Islands","SO2","10m",NA,"Data not available"
"ALA","Åland Islands","SO2","24h",NA,"Data not available"
