unique_id,pollutant,iso,longitude,latitude,elevation,area,type,labeled_area,labeled_type
chn_121.6147_29.9017,PM,chn,121.6147,29.9017,,urban,non-background,0.0,0.0
ind_76.975531_29.435587,PM,ind,76.975531,29.435587,,urban,background,0.0,0.0
usa_-87.426481_41.546593,PM,usa,-87.426481,41.546593,186.0,urban,background,1.0,0.0
tha_100.435902_13.659908,PM,tha,100.435902,13.659908,,urban,background,0.0,0.0
chn_121.615_29.9017,PM,chn,121.615,29.9017,,urban,background,0.0,0.0
ita_7.814600000000001_44.4018,PM,ita,7.814600000000001,44.4018,409.0,urban,non-background,1.0,1.0
prt_-8.6975_38.02,PM,prt,-8.6975,38.02,261.0,urban,non-background,1.0,1.0
aus_150.90366_-33.68275,PM,aus,150.90366,-33.68275,72.6,urban,non-background,0.0,0.0
twn_120.31725000000002_23.305633,PM,twn,120.31725000000002,23.305633,,urban,background,0.0,0.0
usa_-112.14256_33.48378,PM,usa,-112.14256,33.48378,333.0,urban,background,1.0,0.0
srb_20.475288_44.796959,PM,srb,20.475288,44.796959,141.0,urban,background,1.0,1.0
chn_112.3744_28.5819,PM,chn,112.3744,28.5819,,urban,non-background,0.0,0.0
chn_114.509_38.0457,PM,chn,114.509,38.0457,,urban,non-background,0.0,0.0
chn_113.3819_40.1097,PM,chn,113.3819,40.1097,,urban,non-background,0.0,0.0
prt_-8.589444_41.16444400000001,PM,prt,-8.589444,41.16444400000001,146.0,urban,background,1.0,1.0
chn_119.649_29.1131,PM,chn,119.649,29.1131,,urban,background,0.0,0.0
chn_121.1115_41.0879,PM,chn,121.1115,41.0879,,urban,background,0.0,0.0
usa_-105.153997_43.571828,PM,usa,-105.153997,43.571828,1523.0,rural,background,1.0,0.0
usa_-106.463056_31.813889,PM,usa,-106.463056,31.813889,0.0,urban,background,1.0,0.0
ita_10.55988_44.00555,PM,ita,10.55988,44.00555,130.0,urban,background,1.0,1.0
jpn_135.521388888889_34.7563888888889,PM,jpn,135.521388888889,34.7563888888889,4.0,urban,non-background,0.0,1.0
kor_129.063259_35.1556258,PM,kor,129.063259,35.1556258,,urban,non-background,0.0,0.0
deu_6.232592_50.764819,PM,deu,6.232592,50.764819,195.0,urban,background,1.0,1.0
usa_-106.577438_35.102652,PM,usa,-106.577438,35.102652,1595.0,urban,background,1.0,0.0
grc_23.64523_37.944656,PM,grc,23.64523,37.944656,20.0,urban,non-background,1.0,1.0
fra_5.216875_43.415688,PM,fra,5.216875,43.415688,10.0,urban,background,1.0,1.0
can_-73.468631_45.44298,PM,can,-73.468631,45.44298,15.0,urban,non-background,1.0,0.0
fra_55.272675_-21.009739000000003,PM,fra,55.272675,-21.009739000000003,165.0,urban,background,1.0,1.0
esp_-15.445028000000002_27.897639,PM,esp,-15.445028000000002,27.897639,265.0,urban,background,1.0,1.0
nor_10.846550000000002_59.92768999953486,PM,nor,10.846550000000002,59.92768999953486,95.0,urban,non-background,1.0,1.0
ind_73.927715_18.57304,PM,ind,73.927715,18.57304,,urban,background,0.0,0.0
tha_99.814873_13.532555,PM,tha,99.814873,13.532555,,urban,background,0.0,0.0
tur_27.89585_39.63387999947228,PM,tur,27.89585,39.63387999947228,142.0,urban,background,1.0,1.0
usa_-112.164528_41.792366,PM,usa,-112.164528,41.792366,1353.0,rural,non-background,1.0,1.0
chn_113.73961_34.77172,PM,chn,113.73961,34.77172,,urban,background,0.0,0.0
gbr_-4.238214_55.860935999501656,PM,gbr,-4.238214,55.860935999501656,35.0,urban,background,1.0,1.0
cze_14.38011646270752_50.08438491821289,PM,cze,14.38011646270752,50.08438491821289,300.0,urban,background,1.0,1.0
jpn_139.776111111111_35.7797222222222,PM,jpn,139.776111111111,35.7797222222222,3.0,urban,background,0.0,1.0
chn_125.141_46.634,PM,chn,125.141,46.634,,urban,non-background,0.0,0.0
usa_-92.08936_46.81826,PM,usa,-92.08936,46.81826,351.0,urban,background,1.0,0.0
rou_25.976136_44.370636,PM,rou,25.976136,44.370636,85.0,urban,background,1.0,1.0
bel_4.380103544882496_51.09200003791116,PM,bel,4.380103544882496,51.09200003791116,0.0,urban,background,1.0,1.0
bel_5.43863727880273_50.63092255726686,PM,bel,5.43863727880273,50.63092255726686,65.0,urban,non-background,1.0,1.0
chn_113.7547_23.0494,PM,chn,113.7547,23.0494,,urban,non-background,0.0,0.0
usa_-122.278385_47.498535,PM,usa,-122.278385,47.498535,5.0,urban,non-background,1.0,0.0
chn_111.5531_36.0783,PM,chn,111.5531,36.0783,,urban,background,0.0,0.0
usa_-82.0224_33.4339,PM,usa,-82.0224,33.4339,46.0,urban,background,1.0,0.0
chn_112.4951_34.6332,PM,chn,112.4951,34.6332,,urban,background,0.0,0.0
mex_-99.198611111111_19.722222222222,PM,mex,-99.198611111111,19.722222222222,2263.0,urban,background,0.0,0.0
chn_113.1987_35.2703,PM,chn,113.1987,35.2703,,urban,non-background,0.0,0.0
pol_20.955928000000004_52.40757799948129,PM,pol,20.955928000000004,52.40757799948129,91.0,urban,background,1.0,1.0
esp_-15.432823000000004_28.13373199999999,PM,esp,-15.432823000000004,28.13373199999999,11.0,urban,non-background,1.0,1.0
jpn_130.745_32.7822222222222,PM,jpn,130.745,32.7822222222222,3.9,urban,non-background,0.0,1.0
usa_-82.26608_29.566112,PM,usa,-82.26608,29.566112,30.8,rural,background,1.0,0.0
pol_21.416256_50.0547859994717,PM,pol,21.416256,50.0547859994717,195.0,urban,background,1.0,1.0
esp_-0.9161_41.65140000000001,PM,esp,-0.9161,41.65140000000001,212.0,urban,non-background,1.0,1.0
che_7.14833_46.13899999946364,PM,che,7.14833,46.13899999946364,460.0,rural,background,1.0,1.0
ind_73.799516_18.614767,PM,ind,73.799516,18.614767,,urban,background,0.0,0.0
chn_113.1497_29.3575,PM,chn,113.1497,29.3575,,urban,non-background,0.0,0.0
ita_15.097211_37.515808,PM,ita,15.097211,37.515808,38.0,urban,non-background,1.0,1.0
ind_75.565602_21.001264,PM,ind,75.565602,21.001264,,urban,background,0.0,0.0
jpn_135.5425_34.6975,PM,jpn,135.5425,34.6975,16.0,urban,background,0.0,1.0
chn_124.4256_40.1503,PM,chn,124.4256,40.1503,,urban,background,0.0,0.0
usa_-93.284874_37.199541,PM,usa,-93.284874,37.199541,399.0,urban,background,1.0,0.0
ind_76.209694_30.736056,PM,ind,76.209694,30.736056,,rural,background,0.0,0.0
kor_127.732612_34.738486,PM,kor,127.732612,34.738486,,urban,background,0.0,0.0
chn_111.0233_35.0611,PM,chn,111.0233,35.0611,,urban,non-background,0.0,0.0
ita_14.481330000000002_40.92430999999999,PM,ita,14.481330000000002,40.92430999999999,31.0,urban,background,1.0,1.0
usa_-94.424288_35.389672,PM,usa,-94.424288,35.389672,140.0,urban,background,1.0,0.0
kor_126.75322099999998_35.964063,PM,kor,126.75322099999998,35.964063,,urban,background,0.0,0.0
isr_34.8105_31.9072,PM,isr,34.8105,31.9072,,urban,background,0.0,0.0
deu_8.904442_48.645608,PM,deu,8.904442,48.645608,466.0,urban,background,1.0,1.0
esp_2.621694_39.564528,PM,esp,2.621694,39.564528,117.0,urban,background,1.0,1.0
jpn_134.598333333333_33.7772222222222,PM,jpn,134.598333333333,33.7772222222222,4.3,urban,non-background,0.0,1.0
can_-128.70269_54.029194,PM,can,-128.70269,54.029194,11.0,rural,non-background,1.0,1.0
fra_2.839_50.532032,PM,fra,2.839,50.532032,24.0,urban,background,1.0,1.0
rou_27.581919000000003_47.15095000000001,PM,rou,27.581919000000003,47.15095000000001,42.0,urban,background,1.0,1.0
chn_120.596_31.3264,PM,chn,120.596,31.3264,,urban,non-background,0.0,0.0
chn_122.2469_40.66302,PM,chn,122.2469,40.66302,,urban,non-background,0.0,0.0
chn_117.7275_26.3108,PM,chn,117.7275,26.3108,,rural,background,0.0,0.0
jpn_133.744166666667_34.6738888888889,PM,jpn,133.744166666667,34.6738888888889,4.5,urban,background,0.0,1.0
usa_-81.273114_41.754963,PM,usa,-81.273114,41.754963,180.0,urban,background,1.0,0.0
irl_-6.320000000000001_53.7322,PM,irl,-6.320000000000001,53.7322,23.0,urban,background,1.0,1.0
nld_4.359835_51.43444299947689,PM,nld,4.359835,51.43444299947689,18.0,rural,background,1.0,1.0
esp_-3.769400000000001_40.23355999999999,PM,esp,-3.769400000000001,40.23355999999999,648.0,urban,non-background,1.0,1.0
twn_121.516306_25.017,PM,twn,121.516306,25.017,,urban,non-background,0.0,0.0
esp_-0.8869_41.6752,PM,esp,-0.8869,41.6752,200.0,urban,background,1.0,1.0
kor_127.005272_35.90103,PM,kor,127.005272,35.90103,,urban,background,0.0,0.0
ind_79.107595_21.14472,PM,ind,79.107595,21.14472,,urban,non-background,0.0,0.0
can_-63.48076_44.7198,PM,can,-63.48076,44.7198,68.0,rural,background,1.0,0.0
ind_85.3647_26.1209,PM,ind,85.3647,26.1209,,urban,background,0.0,0.0
chn_104.1373_35.9454,PM,chn,104.1373,35.9454,,rural,background,0.0,0.0
ita_12.89333_41.47139,PM,ita,12.89333,41.47139,23.0,urban,non-background,1.0,1.0
usa_-106.482922_31.757654,PM,usa,-106.482922,31.757654,1134.0,urban,background,1.0,0.0
usa_-86.13088_39.787933,PM,usa,-86.13088,39.787933,194.6,urban,background,1.0,0.0
usa_-80.233889_26.730833,PM,usa,-80.233889,26.730833,2.0,urban,background,1.0,0.0
chn_118.8554_32.3578,PM,chn,118.8554,32.3578,,urban,non-background,0.0,0.0
can_-127.488513_50.425418,PM,can,-127.488513,50.425418,3.0,urban,background,1.0,0.0
gbr_-4.243631_55.865781999501685,PM,gbr,-4.243631,55.865781999501685,40.0,urban,background,1.0,1.0
tur_32.33509_41.63052999946671,PM,tur,32.33509,41.63052999946671,13.0,urban,background,1.0,1.0
deu_8.446079_50.221941,PM,deu,8.446079,50.221941,811.0,rural,background,1.0,1.0
usa_-121.247874_37.793392,PM,usa,-121.247874,37.793392,11.0,urban,background,1.0,0.0
usa_-93.03255_44.76323,PM,usa,-93.03255,44.76323,288.0,rural,non-background,1.0,0.0
usa_-79.88452_37.28342,PM,usa,-79.88452,37.28342,340.0,urban,background,1.0,0.0
twn_121.578611_25.05,PM,twn,121.578611,25.05,,urban,non-background,0.0,0.0
chn_114.3389_34.7781,PM,chn,114.3389,34.7781,,urban,background,0.0,0.0
usa_-82.774546_27.895856,PM,usa,-82.774546,27.895856,0.0,urban,background,1.0,0.0
chn_109.966_33.8509,PM,chn,109.966,33.8509,,urban,non-background,0.0,0.0
pol_14.382245_53.122324999484896,PM,pol,14.382245,53.122324999484896,2.0,rural,background,1.0,1.0
chn_117.4185_32.8911,PM,chn,117.4185,32.8911,,urban,background,0.0,0.0
deu_7.483562_51.523543,PM,deu,7.483562,51.523543,80.0,urban,background,1.0,1.0
usa_-83.337982_41.472829,PM,usa,-83.337982,41.472829,191.0,rural,background,1.0,0.0
chn_104.3853_30.7453,PM,chn,104.3853,30.7453,,rural,non-background,0.0,0.0
usa_-83.344583_41.447432,PM,usa,-83.344583,41.447432,194.0,urban,background,1.0,0.0
cze_15.06981658935547_50.9406509399414,PM,cze,15.06981658935547,50.9406509399414,366.0,rural,background,1.0,1.0
usa_-79.012_39.70595,PM,usa,-79.012,39.70595,776.63,rural,background,1.0,1.0
jpn_136.999444444444_34.9869444444445,PM,jpn,136.999444444444,34.9869444444445,3.0,urban,background,0.0,1.0
esp_-3.1344000000000003_43.21291,PM,esp,-3.1344000000000003,43.21291,62.0,urban,background,1.0,1.0
nld_5.708418999999999_52.11162099947988,PM,nld,5.708418999999999,52.11162099947988,18.0,rural,background,1.0,1.0
chn_110.1764_25.2381,PM,chn,110.1764,25.2381,,urban,non-background,0.0,0.0
nld_5.14845_51.51843999947724,PM,nld,5.14845,51.51843999947724,15.0,rural,background,1.0,1.0
chn_119.7283_49.2014,PM,chn,119.7283,49.2014,,urban,background,0.0,0.0
chl_-70.938144_-32.776573,PM,chl,-70.938144,-32.776573,,rural,background,0.0,0.0
jpn_139.655833333333_35.5761111111111,PM,jpn,139.655833333333,35.5761111111111,14.5,urban,background,0.0,1.0
deu_11.891412_51.83730599999999,PM,deu,11.891412,51.83730599999999,72.0,rural,background,1.0,1.0
chn_107.3476_22.4136,PM,chn,107.3476,22.4136,,urban,background,0.0,0.0
chn_93.5128_42.8172,PM,chn,93.5128,42.8172,,urban,non-background,0.0,0.0
twn_121.529556_25.020608,PM,twn,121.529556,25.020608,,urban,background,0.0,0.0
usa_-71.855905_41.58871,PM,usa,-71.855905,41.58871,85.0,rural,background,1.0,0.0
ind_76.281342_9.985653,PM,ind,76.281342,9.985653,,urban,background,0.0,0.0
esp_-4.74083333_41.61277777,PM,esp,-4.74083333,41.61277777,698.0,urban,non-background,1.0,1.0
usa_-89.99285_38.529631,PM,usa,-89.99285,38.529631,162.0,urban,non-background,1.0,0.0
chn_109.9643_33.8471,PM,chn,109.9643,33.8471,,urban,non-background,0.0,0.0
chn_117.8661_36.805,PM,chn,117.8661,36.805,,urban,background,0.0,0.0
ita_9.414722_45.329444,PM,ita,9.414722,45.329444,80.0,urban,background,1.0,1.0
tha_100.537883_13.809596,PM,tha,100.537883,13.809596,,urban,background,0.0,0.0
chn_118.7724_30.9141,PM,chn,118.7724,30.9141,,urban,background,0.0,0.0
usa_-83.471878_41.763936,PM,usa,-83.471878,41.763936,0.0,rural,background,1.0,0.0
jpn_139.527777777778_35.3991666666667,PM,jpn,139.527777777778,35.3991666666667,4.0,urban,non-background,0.0,1.0
deu_13.441654_52.46753399999999,PM,deu,13.441654,52.46753399999999,40.0,urban,background,1.0,1.0
nor_10.825170000000002_59.91559999953474,PM,nor,10.825170000000002,59.91559999953474,88.0,urban,background,1.0,1.0
chn_113.2544_22.7642,PM,chn,113.2544,22.7642,,urban,non-background,0.0,0.0
swe_17.922358_59.4435349995304,PM,swe,17.922358,59.4435349995304,34.0,urban,non-background,1.0,1.0
zaf_28.416005_-26.270361,PM,zaf,28.416005,-26.270361,1636.0,urban,non-background,0.0,0.0
esp_-3.72111111_40.49083333,PM,esp,-3.72111111,40.49083333,669.0,urban,background,1.0,1.0
jpn_139.788888888889_35.7330555555556,PM,jpn,139.788888888889,35.7330555555556,17.0,urban,background,0.0,1.0
usa_-88.036665_30.658497,PM,usa,-88.036665,30.658497,15.0,urban,non-background,1.0,0.0
chn_117.0296_39.0605,PM,chn,117.0296,39.0605,,urban,non-background,0.0,0.0
nor_10.850367_59.92555999953484,PM,nor,10.850367,59.92555999953484,95.0,urban,non-background,1.0,1.0
gbr_-2.583975000000001_51.45796799947699,PM,gbr,-2.583975000000001,51.45796799947699,13.0,urban,non-background,1.0,1.0
esp_-0.26583333_39.63416666,PM,esp,-0.26583333,39.63416666,3.0,urban,non-background,1.0,1.0
usa_-118.205_33.901389,PM,usa,-118.205,33.901389,27.0,urban,background,1.0,0.0
can_-73.34857_45.29413,PM,can,-73.34857,45.29413,35.0,rural,background,1.0,1.0
jpn_136.552777777778_34.8777777777778,PM,jpn,136.552777777778,34.8777777777778,4.0,urban,background,0.0,1.0
jpn_139.551111111111_35.4722222222222,PM,jpn,139.551111111111,35.4722222222222,4.0,urban,background,0.0,1.0
bel_5.368378532294265_50.93971186547473,PM,bel,5.368378532294265,50.93971186547473,41.0,urban,background,1.0,1.0
jpn_140.102777777778_39.7041666666667,PM,jpn,140.102777777778,39.7041666666667,4.0,urban,non-background,0.0,1.0
kor_126.7737_37.5203,PM,kor,126.7737,37.5203,,urban,non-background,0.0,0.0
rou_26.036694000000004_44.44727499999999,PM,rou,26.036694000000004,44.44727499999999,91.0,urban,background,1.0,1.0
bra_-43.306752_-22.791019,PM,bra,-43.306752,-22.791019,,urban,non-background,0.0,0.0
chn_114.5481_38.0378,PM,chn,114.5481,38.0378,,urban,non-background,0.0,0.0
kor_126.500055_33.48863,PM,kor,126.500055,33.48863,,urban,background,0.0,0.0
usa_-96.683314_40.812591,PM,usa,-96.683314,40.812591,0.0,urban,background,1.0,0.0
chn_111.247_23.4189,PM,chn,111.247,23.4189,,urban,background,0.0,0.0
che_8.52354_47.370899999465095,PM,che,8.52354,47.370899999465095,415.0,urban,background,1.0,1.0
kor_127.7468_34.753899999999994,PM,kor,127.7468,34.753899999999994,,urban,background,0.0,0.0
ind_76.829265_28.207266,PM,ind,76.829265,28.207266,,urban,background,0.0,0.0
chn_117.336_31.8586,PM,chn,117.336,31.8586,,urban,background,0.0,0.0
chn_111.0283_35.0547,PM,chn,111.0283,35.0547,,urban,non-background,0.0,0.0
esp_-16.471625_28.111373000000004,PM,esp,-16.471625,28.111373000000004,30.0,urban,non-background,1.0,1.0
tha_100.558606_13.7619223,PM,tha,100.558606,13.7619223,,urban,background,0.0,0.0
chn_119.389_32.3761,PM,chn,119.389,32.3761,,urban,background,0.0,0.0
ita_14.349980000000002_40.8864,PM,ita,14.349980000000002,40.8864,20.0,urban,non-background,1.0,1.0
usa_-75.083056_39.9825,PM,usa,-75.083056,39.9825,18.0,urban,non-background,1.0,0.0
jpn_135.7575_34.9322222222222,PM,jpn,135.7575,34.9322222222222,14.0,urban,background,0.0,1.0
fra_6.154194_48.69708,PM,fra,6.154194,48.69708,277.0,urban,non-background,1.0,1.0
kor_126.726111_37.404167,PM,kor,126.726111,37.404167,,urban,background,0.0,0.0
nor_10.82472_59.91415999953474,PM,nor,10.82472,59.91415999953474,100.0,urban,background,1.0,1.0
esp_-0.31861_39.31556,PM,esp,-0.31861,39.31556,1.0,rural,background,1.0,1.0
can_-78.89492_43.94594,PM,can,-78.89492,43.94594,155.0,urban,non-background,1.0,1.0
usa_-75.085_39.985,PM,usa,-75.085,39.985,25.0,urban,non-background,1.0,0.0
ind_85.3945546_22.1166054,PM,ind,85.3945546,22.1166054,,rural,background,0.0,0.0
chn_105.8945_34.5538,PM,chn,105.8945,34.5538,,urban,background,0.0,0.0
usa_-88.624943_38.082155,PM,usa,-88.624943,38.082155,149.0,rural,background,1.0,1.0
chn_115.8072_33.8399,PM,chn,115.8072,33.8399,,urban,background,0.0,0.0
usa_-93.526411_47.236699,PM,usa,-93.526411,47.236699,0.0,urban,background,1.0,0.0
kor_128.986052_35.173784000000005,PM,kor,128.986052,35.173784000000005,,urban,background,0.0,0.0
hun_18.920003000000005_47.30666699946499,PM,hun,18.920003000000005,47.30666699946499,99.0,urban,background,1.0,1.0
kor_129.065288_37.04850720000001,PM,kor,129.065288,37.04850720000001,,urban,background,0.0,0.0
chn_117.8483_30.97,PM,chn,117.8483,30.97,,urban,non-background,0.0,0.0
usa_-76.68538_39.34465,PM,usa,-76.68538,39.34465,143.0,urban,background,1.0,0.0
usa_-77.3704_38.48123,PM,usa,-77.3704,38.48123,51.0,urban,background,1.0,0.0
usa_-106.425827_31.893913,PM,usa,-106.425827,31.893913,1201.0,urban,background,1.0,1.0
jpn_135.568611111111_34.8166666666667,PM,jpn,135.568611111111,34.8166666666667,9.0,urban,background,0.0,1.0
jpn_139.142777777778_37.9561111111111,PM,jpn,139.142777777778,37.9561111111111,5.1,urban,background,0.0,1.0
usa_-117.038358_32.525891,PM,usa,-117.038358,32.525891,30.0,urban,non-background,1.0,0.0
usa_-84.753816_35.278164,PM,usa,-84.753816,35.278164,213.0,rural,background,1.0,0.0
chn_106.9242_27.7019,PM,chn,106.9242,27.7019,,urban,background,0.0,0.0
chn_122.2603_43.6267,PM,chn,122.2603,43.6267,,urban,background,0.0,0.0
deu_13.123698_52.484168,PM,deu,13.123698,52.484168,39.0,urban,background,1.0,1.0
chn_117.179_34.2761,PM,chn,117.179,34.2761,,urban,non-background,0.0,0.0
hun_18.960008_47.5619439994654,PM,hun,18.960008,47.5619439994654,265.0,urban,background,1.0,1.0
chn_123.9483_47.3227,PM,chn,123.9483,47.3227,,urban,background,0.0,0.0
kor_126.589768_36.353251,PM,kor,126.589768,36.353251,,urban,background,0.0,0.0
chn_117.4067_40.0583,PM,chn,117.4067,40.0583,,urban,background,0.0,0.0
isr_34.81562_31.899120000000003,PM,isr,34.81562,31.899120000000003,,urban,background,0.0,0.0
prt_-8.798611_38.076944,PM,prt,-8.798611,38.076944,53.0,rural,background,1.0,1.0
usa_-82.659265_27.784749,PM,usa,-82.659265,27.784749,5.0,urban,non-background,1.0,0.0
usa_-82.731767_27.946688,PM,usa,-82.731767,27.946688,12.0,urban,background,1.0,0.0
per_-77.033639_-11.902194,PM,per,-77.033639,-11.902194,,urban,background,0.0,0.0
usa_-93.033072_44.773003,PM,usa,-93.033072,44.773003,287.0,rural,background,1.0,0.0
chn_101.7775_36.6428,PM,chn,101.7775,36.6428,,urban,background,0.0,0.0
isr_34.83676_31.066309999999994,PM,isr,34.83676,31.066309999999994,,rural,background,0.0,0.0
chn_110.3928_21.2228,PM,chn,110.3928,21.2228,,urban,background,0.0,0.0
ind_80.2112_13.0664,PM,ind,80.2112,13.0664,,urban,background,0.0,0.0
chn_119.1437_36.7023,PM,chn,119.1437,36.7023,,urban,non-background,0.0,0.0
usa_-80.30236_35.77881,PM,usa,-80.30236,35.77881,216.4,rural,background,1.0,0.0
esp_2.007401267_41.556115398,PM,esp,2.007401267,41.556115398,261.0,urban,non-background,1.0,1.0
ita_13.4923_43.605898,PM,ita,13.4923,43.605898,5.0,urban,non-background,1.0,1.0
chn_111.3239_23.4794,PM,chn,111.3239,23.4794,,urban,background,0.0,0.0
ita_12.913043_41.464027,PM,ita,12.913043,41.464027,18.0,urban,background,1.0,1.0
usa_-95.976537_36.204902,PM,usa,-95.976537,36.204902,198.12,urban,non-background,1.0,0.0
usa_-122.38092_40.55013,PM,usa,-122.38092,40.55013,149.0,urban,background,1.0,0.0
chn_117.307_39.0877,PM,chn,117.307,39.0877,,urban,background,0.0,0.0
usa_-90.353136_29.941038,PM,usa,-90.353136,29.941038,3.0,urban,background,1.0,0.0
aut_16.337222_48.08333299946639,PM,aut,16.337222,48.08333299946639,188.0,urban,background,1.0,1.0
chn_109.5293_34.5101,PM,chn,109.5293,34.5101,,urban,non-background,0.0,0.0
pol_17.922797000000003_50.66696099947384,PM,pol,17.922797000000003,50.66696099947384,158.0,urban,background,1.0,1.0
usa_-93.195377_44.888551,PM,usa,-93.195377,44.888551,1.0,urban,background,1.0,0.0
fra_4.802200000000001_45.60189999999999,PM,fra,4.802200000000001,45.60189999999999,235.0,urban,background,1.0,1.0
jpn_137.415555555556_34.7638888888889,PM,jpn,137.415555555556,34.7638888888889,4.8,urban,background,0.0,1.0
usa_-96.726435_43.544289,PM,usa,-96.726435,43.544289,442.0,urban,non-background,1.0,0.0
jpn_135.402222222222_34.2725,PM,jpn,135.402222222222,34.2725,3.5,urban,background,0.0,1.0
tur_27.10973_38.454169999476754,PM,tur,27.10973,38.454169999476754,6.0,urban,background,1.0,1.0
usa_-105.529994_44.146964,PM,usa,-105.529994,44.146964,1408.0,rural,non-background,1.0,0.0
usa_-90.359524_29.933261,PM,usa,-90.359524,29.933261,3.0,urban,background,1.0,1.0
